Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aquafluor_fluorometer,Turner Designs Aquafluor Handheld Fluorometer,"<p>The Aquafluor Handheld Fluorometer is a lightweight, inexpensive, handheld fluorometer/turbidimeter. It is ideal for the user who needs a quick measurement away from the laboratory. It's dual-channel capability allows the user to measure either fluorescence or turbidity in a sample.</p>",Turner Designs,Equipment,"Esale, Rental, Water Analysis, Water Quality Meters",true,Title,Default Title,,,,,'54555,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1682.jpg?v=1592515614,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_portacount_8038,TSI PortaCount Pro+ 8038,"<h3><span style=""color: #ff2a00;""><strong>Coronavirus / COVID-19 FEATURED ITEM!</strong></span></h3>
<p>Respirator fit testing is now a much easier and confidence-inspiring task with the PortaCount Pro+ from TSI. Accurate and easy to use with color touchscreen controls and screen prompts, the Pro+ measures mask leakage whilst users move and breathe.</p>
<p>Capable of testing a huge range of respirators, including half and full-face masks, PAPRs, SCBA and Class-100, and Class-99 disposable respirators, users can switch between mask types in under a minute. The instrument is supplied as standard with the FitPro test software.</p>",TSI Instruments,Equipment,"Air Sampling Pumps, Coronavirus, COVID Equipment Rentals, COVID Equipment Sales, COVID-19, Esale, Rental, Respirator Fit Testing, Respiratory Equipment",true,Title,Default Title,,,,,'51428,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1681.jpg?v=1592515612,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_8020_portacount_fit_teste,TSI PortaCount Plus Fit Tester Model 8020 and N95-Companion Kit,"<h3><span style=""color: #ff2a00;""><strong>Coronavirus / COVID-19 FEATURED ITEM!</strong></span></h3>
<p>Respirator fit testing doesn't have to be difficult, when the PortaCount fit tester makes it easy and with complete confidence in the test results. Windows-compatible software that comes with the rental unit prompts the respirator wearer to perform the fit exercises one by one. The PortaCount measurements are made with the wearer performs dynamic movements and breathing exercises that stress the respirator seal with real-world body movements. Results are immediate and unambiguous with a clear 'pass' or 'fail'. The PortaCount can be used to fit test almost any respirator, including elastomeric half and full-face masks, PAPRs, SCBA and Class-100 and Class-99 disposable (filtering face-piece) respirators. The optional N95-Companion unit tests Class-95 filters, including N95 filtering-facepiece disposables. The N95 unit rents with a particle generator.</p>",TSI Instruments,Equipment,"Air Sampling Pumps, Coronavirus, COVID-19, Esale, Rental, Respirator Fit Testing, Respiratory Equipment",false,Title,Default Title,,,,,'51399,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1680.jpg?v=1592515611,1,,false,,,,,,,,,,,,,,,,,lb,,,active
4146_mass_flow_calibrator,TSI 4046 / 4146 Sampling Pump Primary Calibrator,"<p>	Personal samplin relies upon the accuracy of the data being generated which is where the TSI 4146 Cablibrator comes in. With a range of 0.01 to 20 l/min, the 4146 provides increased levels of confidence in your sampling. Compact and battery operated, the unit continuously displays real-time volumetric flow rate so adjustments can easily be made.</p><p>	The 4146 measures flow rates of 0-20 l/min, whereas the 4046 measures flow rates of 0-300 l/min.</p>",TSI Instruments,Equipment,"Air Sampling Accessories, Air Sampling Calibrators, Air Sampling Pumps, Heather Delete",false,Title,Default Title,,,,,'10448,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1679.jpg?v=1592515610,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_enviro_enclosure_8535,TSI DustTRAK Environmental Enclosure Model 8535,<p>	The new TSI DUSTTRAK Environmental Enclosure Model 8535 can be used in conjunction with the DUSTTRAK aerosol monitor for many different applications. While its primary use is in outdoor applications it may also be advantageous in indoor industrial applications to provide additional security and protection for the instrument. The enclosure should be set up in a location where it can easily sample the aerosols of interest. It should be placed away from obstructions which may affect wind currents. The sampling inlet on the Environmental Enclosure samples most efficiently from 0 to 22 mph/0 to 36 kph.</p>,TSI Instruments,Equipment,"Aerosol Monitors, Dust & Particulate Monitors, Esale, Indoor Air Quality Meters, Rental",true,Title,Default Title,,,,,'55099,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1678.jpg?v=1592515608,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/8535_01.jpg?v=1592515608,2,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/ERS-Community-Air-Monitoring-Program-System.jpg?v=1592515608,3,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/images_1.jpg?v=1592515608,4,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/images_2.jpg?v=1592515608,5,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/images_3.jpg?v=1592515608,6,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/images_5637a2a9-bc50-4c63-9fc2-2777b3a000e5.jpg?v=1592515608,7,,,,,,,,,,,,,,,,,,,,,,
tsi_enviro_enclosure_8535,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/TSI-DustTrak-Environmental-Enclosure-Koffer-8535-productafbeelding.jpg?v=1592515608,8,,,,,,,,,,,,,,,,,,,,,,
tsi_7565_qtrak,TSI Q-Trak 7565 Indoor Air Quality Monitor,"<h3><span style=""color: #ff2a00;""><strong>Coronavirus / COVID-19 FEATURED ITEM!</strong></span></h3>
<p>The TSI's 7565 Q-TRAK IAQ Monitor provides quick, accurate information to assess key IAQ parameters. The Q-TRAK monitor's state-of-the-art sensors and large, easy to read graphics allow real-time, simultaneous display of CO2 temperature, relative humidity, and CO. Providing a comfortable, safe and healthy indoor environment is an increasingly important concern. Good air quality increases concentration and productivity. It can also reduce lost days due to absence.</p>",TSI Instruments,Equipment,"Coronavirus, COVID Equipment Rentals, COVID Equipment Sales, COVID-19, Esale, Indoor Air Quality, Indoor Air Quality Meters, Rental",true,Title,Default Title,,,,,'51228,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1676.jpg?v=1592515599,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_am510_aerosol_kit,TSI SidePak AM510 Personal Aerosol Monitor,"<p>	The SIDEPAK™ Personal Aerosol Monitor AM510 is a rugged, lightweight, belt mounted laser photometer, weighing as little as 16 ounces. It is compact and quiet, minimizing interference and worker discomfort. The built-in sampling pump lets you attach a wide variety of size-selective inlet conditioners for worker breathing zone or area measurements with a respirable cyclone or one of the three integrated impactors. The AM510 comes with TSI's Smart Battery Management System™, which includes long-running NiMH or alkaline battery packs and provides precise run time information in minutes remaining.</p><p>	The AM510 personal aerosol monitor's easy-to-read display shows your data in both real-time aerosol mass concentration and eight-hour time-weighted average (TWA). With its convenient data logging and long battery life, the monitor is also ideal for extended sampling. Easy-to-use TRAKPRO™ Data Analysis Software lets you pre-program sampling events and create effective graphs and reports. Available in single- and three-unit kits.</p>",TSI Instruments,Equipment,"Aerosol Monitors, Esale, Indoor Air Quality Meters, Rental",true,Title,Default Title,,,,,'51353,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1675.jpg?v=1592515598,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_am510_aerosol_kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/images.jpg?v=1592515598,2,,,,,,,,,,,,,,,,,,,,,,
tsi_am510_aerosol_kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/s-l1600_1.jpg?v=1592515598,3,,,,,,,,,,,,,,,,,,,,,,
tsi_am510_aerosol_kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/s-l1600.jpg?v=1592515598,4,,,,,,,,,,,,,,,,,,,,,,
tsi_am510_aerosol_kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/TSI-SidePak-AM510-Personal-Dust-Aerosol-Monitor.jpg?v=1592515598,5,,,,,,,,,,,,,,,,,,,,,,
tsi_8551_qtrak_w_co_iaq,TSI 8551 Q-TRAK W/CO IAQ,"<p>	The Q-Traks simultaneously measure Carbon Dioxide, Carbon Monoxide, temperature and relative humidity. Use the Q-Traks in survey mode to obtain real-time readings while surveying areas of interest and to pinpoint potential problem areas or in standard logging mode to automatically take and store measurements. For trend recording, use the customized logging mode for unattended operation with data taken automatically and stored into memory. The powerful TrakPro Data Analysis Software enables statistical analysis, data graphing and report generation. Readings are displayed one at a time on the Model 8551 Q-Trak. The Model 8554 Q-Trak Plus displays all four parameters simultaneously and has 33 days of datalogging memory at one-minute intervals; otherwise, the specifications are identical.</p>",TSI Instruments,Equipment,"Esale, Indoor Air Quality, Indoor Air Quality Meters, Rental",false,Title,Default Title,,,,,'54450,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1674.jpg?v=1592515592,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_8525_p-trak_ultra_fine_par,TSI P-Trak 8525 Ultrafine Particle Counter,"<p>	The TSI P-Trak indoor air quality (IAQ) analyzer is now available to rent from Pine. The P-Trak aerosol monitor detects and counts particles smaller than 0.1 micrometer in diameter. These are the ones that often accompany or signal the presence of a pollutant that is the cause of complaints about indoor air quality. The P-Trak provides far greater sensitivity to very small particles and can be used to locate the source and migration of toxic exhaust gases, malfunctioning office equipment, pinhole leaks in boiler gaskets and a wide variety of other problems.The TSI aerosol monitor available to hire from Pine offers programmable datalogging capability and comes with Windows-based software.</p>",TSI Instruments,Equipment,"Aerosol Monitors, Dust & Particulate Monitors, Esale, Rental",true,Title,Default Title,,,,,'51220,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1673.jpg?v=1592515590,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_9555_velocicalc,TSI 9555 VELOCICALC Multi-function Ventilation Meter,"<p>	The Series 9555 are portable, hand held, Multi-Function Ventilation Test Instruments. These instruments are available with or without a differential pressure sensor and are designed to work with wide range of plug-in probes. The probes allow users to make various measurements by simply plugging in a different probe that has the features and functions best suited for a particular application. They are designed to measure air velocity, temperature, humidity, CO and CO2. Calculations include air flow, heat flow, turbulence, wet bulb and dew point temperature.</p>",TSI Instruments,Equipment,"Air Velocity Meters, Airflow Meters, Esale, Rental",true,Title,Default Title,,,,,'61291,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1671.jpg?v=1592515589,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_8324_velocicalc,TSI 8324  Velocicalc,"<p>	The TSI 8324 velocicalc rotating vane anemometers accuately measure air velocity and temperature, calculate flow rate, perform averaging, and determine minimum and maximum readings. It also provides data logging capability.</p>",TSI Instruments,Equipment,"Air Velocity Meters, Airflow Meters, Esale",false,Title,Default Title,,,,,'51196,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1670.jpg?v=1592515588,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_8371_w_5_hood_kit,TSI 8371 w/5 Hood Kit,"<p>	Measure the air volume flowing through registers, diffusers and grilles with an AccuBalance air capture hood. Use it to balance an HVAC system, spot check a room or a building or as part of an indoor air quality study. Weighing just seven and a half pounds, the AccuBalance is easy to carry, lift and use. Just hold the hood up to a diffuser or grill and read direct airflow on the large digital display, which is backlit for easy reading in poor lighting conditions. Input temperature and barometric pressure and obtain an automatic conversion between actual and standard flows. The rental unit comes with five separate hood sizes. Accubalance is a registered trademark of TSI Incorporated.Sample and hold function displays reading of one sample</p>",TSI Instruments,Equipment,"Air Velocity Meters, Esale, Rental, Temperature & Humidity Meters",true,Title,Default Title,,,,,'54445,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1064.jpg?v=1592515586,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tsi_8386_velocicalc_plus,TSI VelociCalc 8386 Multi-Parameter Ventilation Meter,"<p>	Talk about feature packed -- this little instrument is jammed. The VelociCalc Plus simultaneously measures and logs velocity, temperature, static pressure, Pitot tube readings and humidity, and calculates volumetric flow rate, dew point, wet bulb temperature and heat flow. Multiple sensors but one easy-to-use forty-inch telescoping probe. The rental unit comes with custom software.</p>",TSI Instruments,Equipment,"Air Velocity Meters, Airflow Meters, Esale, Rental",true,Title,Default Title,,,,,'51192,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1669.jpg?v=1592515585,1,,false,,,,,,,,,,,,,,,,,lb,,,active
trimble_geoxh,Trimble GeoXH,"<p>Offering the latest in surface positioning technology, Pine now offer the Trimble GeoXH handheld. Trimble ’s top-of-the-line solution for high accuracy GIS data collection. Engineered with H-Star technology, the GeoXH handheld delivers the subfoot (30 cm) accuracy required by electric and gas utilities, water and wastewater services, land reform projects, and other applications where on-the-spot positioning is crucial.</p>",Trimble,Equipment,"Esale, GPS Systems, GPS/Survey, Rental, Weather Analysis",true,Title,Default Title,,,,,'51462,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1599.jpg?v=1592515583,1,,false,,,,,,,,,,,,,,,,,lb,,,active
trimble_geo_xt_gps,Trimble Geo-XT Handheld GPS,"<p>	The GEO-XT Handheld GPS combines reliability with high-levels of accuracy. Ideal for use by Utility companies, Local Government, Environmental and Geo-Technical Consultants, Construction and Survey companies plus many more, the GEO-XT is designed to provide sub-meter GIS (Geographic Information System) data. Deployed in conjuction with the Geo Beacon to supply wireless real-time differential GPS corrections and FASTMap mobile software to integrate your new data with existing GIS information, Pine has the solution to your survey and mapping needs.</p>",Trimble,Equipment,"Esale, GPS Systems, GPS/Survey, Rental, Weather Analysis",false,Title,Default Title,,,,,'51465,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1063.jpg?v=1592515582,1,,false,,,,,,,,,,,,,,,,,lb,,,active
trimble_pro_xh,Trimble Pro XH,"<p>	The GPS Pathfinder ProXH receiver introduces a new era in GPS for GIS data collection. A GPS receiver, antenna, and all-day battery in one, the ProXH receiver delivers subfoot (30 cm) accuracy.</p>",Trimble,Equipment,"Esale, GPS Systems, GPS/Survey, Rental, Weather Analysis",false,Title,Default Title,,,,,'54282,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1600.jpg?v=1592515581,1,,false,,,,,,,,,,,,,,,,,lb,,,active
trimble_proxr,Trimble ProXR,"<p>	The GPS Pathfinder ® Pro XR receiver is a powerful, easy-to-use GIS data collection and data maintenance system that provides real-time submeter accuracy. Combining real-time beacon, WAAS, EGNOS, and GPS capabilities in a single receiver and antenna, the Pro XR is compact and robust. The integration and flexibility of these technologies means that you have less equipment, cables, and batteries to carry.</p>",Trimble,Equipment,"Esale, GPS Systems, GPS/Survey, Rental, Weather Analysis",false,Title,Default Title,,,,,'51466,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1601.jpg?v=1592515580,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tramex_concrete_meter,Tramex Concrete Meter,"<p>The Tramex Concrete Moisture Encounter is a non-invasive meter which is placed directly on the surface to measure moisture in concrete, sand/cement or gypsum screeds.  It is used in the flooring and other industries where it is important to know the moisture content of concrete before a coating or covering is applied.  The Concrete Moisture Encounter operates on the principle of non-destructive impedance measurement.  Parallel coplanare electrodes fitted with spring-loaded contacts are mounted on the base of the instrument.  During operation, a low frequency signal is transmitted into the concrete or floor screed to measure the change in impedance cased by the presence of moisture.</p>",Tramex,Equipment,"Esale, Indoor Air Quality, Moisture Meters, Rental, Temperature & Humidity Meters",true,Title,Default Title,,,,,'54453,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1602.jpg?v=1592515579,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tramex_survey_encounter,TRAMEX SURVEY ENCOUNTER,"<p>The Survey Encounter, made by Tramex, is the world's most advanced meter for finding moisture behind and underneath wood, plaster, brick, carpeting, vinyl flooring, ceramic tile - even the backside of drywall.  The Survey Encounter operates on the principle of non-destructive electrical impedance to give accurate non-destructive moisture readings from five to thirty percent in wood and relative readings for walls, rooking and other construction materials.  You will never have to drill a hole in a wall or floor again.  Move the meter along the surface of any construction material and track a leak to its source.  The Survey Encounter stores up to 625 readings in 25 files.  It rents with software that downloads data to a PC for spreadsheet analysis on graphs and charts.</p>",Tramex,Equipment,"Esale, Indoor Air Quality, Moisture Meters, Rental, Temperature & Humidity Meters",true,Title,Default Title,,,,,'54451,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1604.jpg?v=1592515577,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tisch_pm-10_model_6000,Tisch PM-10 Monitor Models 6070 and 6070V,"<p>These PM-10 samplers measure concentrations of suspended particles with a diameter of 10 microns or less, as specified by EPA PM-10, CFR Appendix J to Part 50. Model 6070 uses a mass flow controller to meet the EPA flow rate requirement of 36 to 44 cfm.</p>
<p>Model 6070V contains a fixed orifice with a flow rate of 40 to 44 cfm.  Both models have a seven-day mechanical timer and can be powered with a generator.  A calibration kit is required and may be rented. Quartz fiber filters and silicone grease are also available for purchase.</p>",Tisch Environmental,Equipment,"Ambient High Volume Samplers, Esale, High Volume Air Samplers, Rental",true,Title,Default Title,,,,,'54440,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1605.jpg?v=1592515576,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tisch_tsp_sampler,Tisch TSP Air Sampler Models 5170 and 5170V,"<p>Both models of the TSP (total suspended particulate) high volume sampler meet EPA requirements for a flow rate between 39 and 60 cfm, as described in CFR, Appendix B to Part 50.</p>
<p>The 5170 model operates with a mass flow controller and a flow rate that is user adjustable between 39 and 60 cfm. The 5170V model contains a fixed orifice with a flow rate 42 to 44 cfm.  Both models can be powered with a generator.  Each sampler has a seven-day mechanical timer and an elapsed time indicator. </p>
<p>Each is housed in an anodized aluminum shelter for outdoor environments.  A calibration kit is required and may be rented.  Glass fibre filters are available for purchase.</p>",Tisch Environmental,Equipment,"Ambient High Volume Samplers, Esale, High Volume Air Samplers, Rental",true,Title,Default Title,,,,,'54439,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1606.jpg?v=1592515574,1,,false,,,,,,,,,,,,,,,,,lb,,,active
tisch_tsp_sampler,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/E-BAM_d70be935-eacf-4d5a-abc6-6413f018cb8e.jpg?v=1592515574,2,,,,,,,,,,,,,,,,,,,,,,
tisch_tsp_sampler,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/E-BAM-Plus_ProdPg_28fe93ee-49d8-4f1c-9b7d-dc9cccc0af7b.jpg?v=1592515574,3,,,,,,,,,,,,,,,,,,,,,,
tisch_tsp_sampler,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/metoneebam__08492.1557428560_77e92bf1-e64b-4d03-be8b-05dc585bc4e4.jpg?v=1592515574,4,,,,,,,,,,,,,,,,,,,,,,
thermo_pdr_1500,Thermo PDR 1500,"<p>	The Thermo Scientific pDR1500 is one of the world's smallest and most versitile direct-reding personal aerosol monitors. This unit offers powerful, increased capabilities and a compact design for enhanced portability. Designed to provide accurate, real-time measurement of airborne particulate concentrations for numerous applications.</p>",Thermo Scientific,Equipment,"Aerosol Monitors, Dust & Particulate Monitors, Esale, Rental",true,Title,Default Title,,,,,'51349,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1608.jpg?v=1592515570,1,,false,,,,,,,,,,,,,,,,,lb,,,active
thermo_410i,Thermo 410I,"<p>The Thermo Scientific Model 410i Carbon Dioxide Analyzer utilizes advanced NDIR optical filter technology to measure the concentration of Carbon Dioxide in stack gas levels. Reporting capabilities are user-selectable for either of the accepted industry standards, straight extractive or dilution sampling methods.For more information about this product, please contact your local Pine office at 800-242-3910.</p>",Thermo Scientific,Equipment,"Ambient Air Analyzers, Carbon Dioxide (CO2), Carbon Dioxide (CO2) Analyzers, Esale, Rental, Source Analyzers",true,Title,Default Title,,,,,'54403,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1607.jpg?v=1592515569,1,,false,,,,,,,,,,,,,,,,,lb,,,active
thermo_15i,Thermo 15I,"<p>	Now available for rent, model 15i HCl analyzer. Using gas filter correlation technology, the Model 15i HCl measures the amount of Hydrogen Chloride in the sample. The Model 15i is based on the principle that Hydrogen Chloride (HCl) absorbs infrared radiation at a wavelength of 3.4 microns. Because infrared absorption is a nonlinear measurement technique, it is necessary for the instrument electronics to transform the basic analyzer signal into a linear output. The Model 15i HCl uses an exact calibration curve to accurately linearize the instrument output over any range up to a concentration of 5,000ppm. This state-of-the-art gas analyzer offers features such as an ethernet port, flash memory for increased data storage as well as being field upgradable. Ethernet connectivity provides efficient remote access, allowing the user to download measurement information directly from the instrument without having to be on-site. Easily programmable shortcut-keys allow you to jump directly to frequently accessed functions, menus or screens The larger interface screen can display measurement information and status while viewing menu and operational screens.</p>",Thermo Scientific,Equipment,"Esale, Hydrogen Chloride (HCL), Hydrogen Chloride (HCL) Analyzers, Rental, Total Hydrocarbon Analyzers",true,Title,Default Title,,,,,'54401,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1609.jpg?v=1592515567,1,,false,,,,,,,,,,,,,,,,,lb,,,active
thermo_450i,Thermo 450I,"<p>	Utilizing pulsed fluorescence technology the Model 450i H2S and SO2 analyzer operates on the principle that H2S can be converted to SO2. As the SO2 molecules absorb ultraviolet (UV) light and become excited at one wavelength, the molecules then decay to a lower energy state emitting UV light at a different wavelength. The pulsing of the U.V. source lamp serves to increase the optical intensity whereby a greater U.V. energy throughput and lower detectable SO2 concentration are realized. Reflective bandpass filters, as compared to commonly used transmission filters, are less subject to photochemical degradation and are more selective in wavelength isolation. This results in both increased detection specificity and long term stability.This state-of-the-art gas analyzer also offers features such as an ethernet port as well as flash memory for increased data storage. Ethernet connectivity provides efficient remote access, allowing the user to download measurement information directly from the instrument without having to be on-site.</p>",Thermo Scientific,Equipment,"Esale, Hydrogen Sulfide (H2S), Hydrogen Sulfide (H2S) Analyzers, Rental, Source Analyzers",true,Title,Default Title,,,,,'54399,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1610.jpg?v=1592515566,1,,false,,,,,,,,,,,,,,,,,lb,,,active
dilution_probe_kit,Dilution Probe Kit,"<p>	Available to rent, the Thermo Scientific In-situ Dilution Probes,EPM 300 Series are designed for wet basis measurement using dilution extractive technology. The critical functions performed by the Series EPM 300 prepare the sample from the stack so that it can be accurately and precisely measured by the analyzer. Using an air-driven aspirator, the system extracts the sample from the stack. The sample then passes consecutively through a coarse filter, a fine particulate filter, and a glass or quartz critical orifice. Lastly, the sample is diluted with air from the aspirator, creating positive pressure in the sample line as it prepares for transport to the analyzer. This dilution process reduces the dew point of the stack gas to below that of the ambient air. The processed sample can then be transported to the analyzer up to 300 feet via an unheated sample line. (Heated sample lines may be required for low temperature applications.) In addition, a sample pump is not required for sample lines less than 300 feet which helps to reduce costs and increase up-time. The critical orifice determines the flow rate with which the sample is extracted from the stack. The EPM 300 Series offers a selection of three different orifice materials, including 7 glass, 5 quartz or 5 Monel orifices, all of which permit easy exchange to accommodate different dilution ratio requirements. The process of sample dilution, as utilized by the EPM 300 Series, promotes the filter longevity and reduces maintenance. In-Situ calibration is easy with the EPM 300 Series Probe. The calibration gas is supplied via the umbilical cord to the stack mounted probe. Then, calibration gas enters the probe and is diluted at the same dilution ratio as the sample from the stack. The calibration line is also used to provide blow back air to the coarse filter for cleaning purposes.</p>",Thermo Scientific,Equipment,"Data Acquisition Systems, Dilution & Calibrators, Esale, Rental",false,Title,Default Title,,,,,'54394,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1062.jpg?v=1592515565,1,,false,,,,,,,,,,,,,,,,,lb,,,active
thermo_55c,Thermo 55C,"<p>The Thermo 55i &amp; 55c hydrocarbon analyzer is a back-flush gas chromatography (GC) system designed for automated measurement of methane and nonmethane hydrocarbons. The back-flush GC method used by the Model 55i provides a direct measurement of non-methane concentrations. </p>
<p>This allows accurate and precise measurement of low levels of non-methane hydrocarbons (NMHC), even in the presence of methane at much higher concentrations. The proprietary column design is unaffected by the oxygen content of the sample, provides complete recovery of low volatility compounds and achieves absolute separation of methane from all C2 compounds.</p>",Thermo Scientific,Equipment,"CEMS & Protocol Gas, Esale, Hydrocarbon Analyzers (FIDS), Hydrocarbons (VOCs), Methane (CH4), Rental, Source Analyzers",true,Title,Default Title,,,,,'54387,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1611.jpg?v=1592515564,1,,false,,,,,,,,,,,,,,,,,lb,,,active
